Id,Link,Counter,File Name,Start Time,End Time,Duration,Identifier Timestamp,Identifier Coordinates,Object Involved,Cyclist Direction,Object Involved in Accident Direction,Ego Accident,Camera Position,Trimming Dimension for Resize,Time of Collision,Vulnerability Score,Abnormality,Severity Score,Fault,Right of Way,Age,Competitive Biking?,Dimensions
2344,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1800,101,s30,00:29:59:54,00:30:07:22,7.68,00:30:03:00,565 523 598 592,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2345,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1825,102,s30,00:30:24:32,00:30:27:57,3.25,00:30:26:00,505 465 536 553,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2346,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1834,103,s30,00:30:33:49,00:30:48:59,15.1,00:30:34:00,679 442 769 626,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2347,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1867,104,s30,00:31:06:69,00:31:11:36,4.67,00:31:07:00,520 467 590 532,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2348,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1873,105,s30,00:31:12:45,00:31:15:03,2.58,00:31:14:00,825 400 1040 646,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2349,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1880,106,s30,00:31:19:96,00:31:21:87,1.91,00:31:20:50,1006 435 1102 557,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2350,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1889,107,s30,00:31:28:21,00:31:32:30,4.09,00:31:30:00,820 444 1023 654,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2351,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1902,108,s30,00:31:41:56,00:31:44:48,2.92,00:31:43:00,537 431 752 658,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2352,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1921,109,s30,00:32:00:25,00:32:05:25,5,00:32:03:00,460 466 496 556,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2353,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1926,175,s30,00:32:05:25,00:32:09:25,4,00:32:08:00,402 445 454 587,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2354,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1930,176,s30,00:32:09:25,00:32:22:25,13,00:32:13:00,747 419 894 693,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,,0,1280x720
2355,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1943,177,s30,00:32:22:25,00:32:31:25,9,00:32:26:00,566 452 622 581,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,,0,1280x720
2356,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1952,178,s30,00:32:31:25,00:32:41:25,10,00:32:33:00,225 419 297 566,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2357,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1962,179,s30,00:32:41:25,00:32:51:25,10,00:32:44:00,457 482 490 559,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,,0,1280x720
2358,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1972,180,s30,00:32:51:25,00:32:54:25,3,00:32:52:00,403 454 433 523,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2359,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1975,181,s30,00:32:54:25,00:33:00:25,6,00:32:56:00,240 410 365 640,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2360,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1981,182,s30,00:33:00:25,00:33:05:25,5,00:33:03:00,434 485 467 562,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2361,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1986,183,s30,00:33:05:25,00:33:10:25,5,00:33:07:00,376 441 444 593,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2362,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1991,184,s30,00:33:10:25,00:33:13:25,3,00:33:12:00,392 451 433 541,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.066666667,0,N.A.,N.A.,N.A.,,0,1280x720
2363,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=1994,185,s30,00:33:13:25,00:33:19:25,6,00:33:15:00,260 402 356 632,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2364,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2000,186,s30,00:33:19:25,00:33:28:25,9,00:33:22:00,462 446 500 555,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2365,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2010,187,s30,00:33:29:25,00:33:36:25,7,00:33:35:00,266 398 367 621,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2366,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2017,188,s30,00:33:36:25,00:33:44:25,8,00:33:38:00,498 455 528 535,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2367,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2025,189,s30,00:33:44:25,00:33:46:25,2,00:33:46:00,236 432 318 593,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2368,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2027,190,s30,00:33:46:25,00:33:53:25,7,00:33:49:00,751 455 839 561,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2369,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2039,191,s30,00:33:58:25,00:34:02:79,4.54,00:34:01:00,390 401 480 545,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2370,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2061,110,s30,00:34:20:22,00:34:22:31,2.09,00:34:21:00,760 524 804 606,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2371,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2064,111,s30,00:34:23:72,00:34:28:14,4.42,00:34:26:00,871 478 919 567,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2372,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2072,112,s30,00:34:31:98,00:34:33:90,1.92,00:34:32:00,928 426 983 534,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2373,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2081,113,s30,00:34:40:16,00:34:43:58,3.42,00:34:43:00,952 491 1008 591,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2374,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2087,114,s30,00:34:46:16,00:34:53:42,7.26,00:34:51:00,900 496 943 564,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,,0,1280x720
2375,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2106,115,s30,00:35:05:10,00:35:08:10,3,00:35:06:00,574 481 612 559,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2376,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2109,192,s30,00:35:08:10,00:35:18:36,10.26,00:35:10:00,855 509 889 575,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2377,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2121,116,s30,00:35:20:78,00:35:25:79,5.01,00:35:22:00,864 494 907 559,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2378,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2130,117,s30,00:35:29:12,00:35:31:46,2.34,00:35:30:50,1133 467 1185 547,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2379,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2149,118,s30,00:35:48:98,00:35:59:98,11,00:35:58:00,775 465 853 590,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2380,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2160,193,s30,00:35:59:98,00:36:05:91,5.93,00:36:01:00,507 456 558 559,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2381,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2218,119,s30,00:36:57:46,00:36:59:05,1.59,00:36:58:00,326 554 351 607,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2382,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2269,120,s30,00:37:48:59,00:37:51:26,2.67,00:37:50:00,692 496 715 533,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2383,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2288,121,s30,00:38:07:45,00:38:09:28,1.83,00:38:08:00,334 468 364 544,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2384,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2315,122,s30,00:38:34:56,00:38:36:48,1.92,00:38:35:00,589 478 639 530,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2385,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2320,123,s30,00:38:39:65,00:38:43:23,3.58,00:38:41:00,925 432 1036 580,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.233333333,0,N.A.,N.A.,N.A.,,0,1280x720
2386,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2340,124,s30,00:38:59:33,00:39:02:75,3.42,00:39:01:00,173 470 243 574,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2387,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2345,125,s30,00:39:04:34,00:39:07:26,2.92,00:39:05:00,700 488 734 566,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2388,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2352,126,s30,00:39:11:26,00:39:13:60,2.34,00:39:12:00,760 475 794 527,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2389,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2361,127,s30,00:39:20:19,00:39:24:19,4,00:39:23:00,956 496 1068 599,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,,0,1280x720
2390,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2365,194,s30,00:39:24:19,00:39:35:19,11,00:39:33:00,838 472 945 570,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,,0,1280x720
2391,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2376,195,s30,00:39:35:19,00:39:40:19,5,00:39:39:00,239 424 310 527,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2392,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2381,196,s30,00:39:40:19,00:39:42:71,2.52,00:39:40:90,450 432 497 514,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2393,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2386,128,s30,00:39:45:46,00:39:46:96,1.5,00:39:46:00,956 456 1032 531,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2394,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2411,129,s30,00:40:10:65,00:40:15:41,4.76,00:40:12:00,36 447 315 673,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.1,0,N.A.,N.A.,N.A.,,0,1280x720
2395,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2429,130,s30,00:40:28:84,00:40:30:34,1.5,00:40:29:00,857 441 890 534,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2396,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2435,131,s30,00:40:34:34,00:40:39:77,5.43,00:40:36:00,783 449 811 504,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2397,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2444,132,s30,00:40:43:69,00:40:51:28,7.59,00:40:48:00,826 468 876 563,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,,0,1280x720
2398,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2459,133,s30,00:40:58:03,00:41:02:62,4.59,00:41:01:00,835 490 865 542,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2399,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2467,134,s30,00:41:06:88,00:41:14:22,7.34,00:41:10:00,664 479 700 533,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,,0,1280x720
2400,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2505,135,s30,00:41:45:00,00:41:46:67,1.67,00:41:45:80,449 465 488 547,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2401,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2523,136,s30,00:42:02:85,00:42:08:77,5.92,00:42:04:00,618 460 651 538,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2402,https://www.youtube.com/watch?v=cfTWdmo8XWw&t=2551,137,s30,00:42:30:71,00:42:35:80,5.09,00:42:32:00,666 471 692 533,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2403,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=2,1,s31,00:00:01:25,00:00:05:58,4.33,00:00:03:00,824 540 883 623,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,-1,0,1280x720
2404,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=11,2,s31,00:00:10:67,00:00:16:93,6.26,00:00:15:00,767 497 809 601,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2405,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=31,3,s31,00:00:30:86,00:00:33:45,2.59,00:00:31:00,374 529 404 590,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,-1,0,1280x720
2406,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=39,4,s31,00:00:38:03,00:00:40:12,2.09,00:00:39:00,894 499 958 615,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2407,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=53,5,s31,00:00:52:21,00:00:55:38,3.17,00:00:53:00,626 511 658 587,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2408,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=58,6,s31,00:00:57:39,00:01:02:72,5.33,00:00:59:00,234 512 295 610,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2409,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=85,7,s31,00:01:24:58,00:01:26:83,2.25,00:01:25:10,1127 440 1277 675,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,2,0,1280x720
2410,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=109,8,s31,00:01:48:02,00:01:50:27,2.25,00:01:49:00,183 496 246 597,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2411,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=140,9,s31,00:02:19:88,00:02:23:88,4,00:02:23:00,434 494 541 648,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2412,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=144,97,s31,00:02:23:88,00:02:29:88,6,00:02:28:00,483 490 608 629,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2413,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=150,98,s31,00:02:29:88,00:02:34:32,4.44,00:02:30:00,548 503 659 629,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2414,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=171,10,s31,00:02:50:58,00:02:54:25,3.67,00:02:51:00,490 533 528 571,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,-1,0,1280x720
2415,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=178,11,s31,00:02:57:92,00:03:00:26,2.34,00:02:58:00,134 494 182 559,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,-1,0,1280x720
2416,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=208,13,s31,00:03:27:29,00:03:33:30,6.01,00:03:30:00,646 510 695 592,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,-1,0,1280x720
2417,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=220,14,s31,00:03:39:88,00:03:42:89,3.01,00:03:41:00,1010 520 1072 581,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,-1,0,1280x720
2418,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=236,15,s31,00:03:55:90,00:04:00:00,4.1,00:04:00:00,860 485 923 571,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2419,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=242,16,s31,00:04:01:90,00:04:07:90,6,00:04:02:00,850 488 934 580,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2420,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=248,99,s31,00:04:07:90,00:04:17:90,10,00:04:10:00,893 494 968 607,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2421,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=258,100,s31,00:04:17:90,00:04:24:90,7,00:04:20:00,763 525 819 641,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2422,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=265,101,s31,00:04:24:90,00:04:29:90,5,00:04:26:00,663 512 698 589,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2423,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=270,102,s31,00:04:29:90,00:04:35:90,6,00:04:31:00,764 477 831 640,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,2,0,1280x720
2424,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=276,104,s31,00:04:35:90,00:04:40:90,5,00:04:37:00,215 520 307 619,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2425,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=281,105,s31,00:04:40:90,00:04:43:90,3,00:04:42:00,784 512 842 617,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2426,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=284,106,s31,00:04:43:90,00:04:50:90,7,00:04:47:00,738 510 765 581,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,-1,0,1280x720
2427,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=291,107,s31,00:04:50:90,00:04:56:90,6,00:04:52:00,807 468 870 623,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,-1,0,1280x720
2428,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=297,108,s31,00:04:56:90,00:04:59:90,3,00:04:59:00,519 512 586 613,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.366666667,0,N.A.,N.A.,N.A.,2,0,1280x720
2429,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=300,109,s31,00:04:59:90,00:05:03:38,3.48,00:05:02:00,512 473 700 686,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0.3,0,N.A.,N.A.,N.A.,2,0,1280x720
2430,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=343,17,s31,00:05:42:09,00:05:46:26,4.17,00:05:45:00,506 534 562 629,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2431,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=359,18,s31,00:05:58:85,00:06:01:19,2.34,00:06:00:00,505 512 538 606,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.066666667,0,N.A.,N.A.,N.A.,2,0,1280x720
2432,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=367,19,s31,00:06:06:69,00:06:12:69,6,00:06:11:00,143 514 272 638,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2433,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=373,110,s31,00:06:12:69,00:06:16:69,4,00:06:14:80,821 481 977 642,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2434,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=377,111,s31,00:06:16:69,00:06:20:63,3.94,00:06:18:30,852 503 1017 665,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.066666667,0,N.A.,N.A.,N.A.,2,0,1280x720
2435,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=384,20,s31,00:06:23:29,00:06:29:29,6,00:06:26:00,824 498 898 574,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2436,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=390,112,s31,00:06:29:29,00:06:33:29,4,00:06:32:00,451 476 546 602,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,-1,0,1280x720
2437,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=394,113,s31,00:06:33:29,00:06:37:29,4,00:06:34:00,898 483 969 573,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2438,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=401,114,s31,00:06:40:29,00:06:50:29,10,00:06:42:00,766 516 810 606,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2439,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=411,115,s31,00:06:50:29,00:06:59:29,9,00:06:56:00,635 525 673 623,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,1,0,1280x720
2440,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=504,22,s31,00:08:23:83,00:08:25:42,1.59,00:08:24:00,499 526 551 599,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,-1,0,1280x720
2441,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=508,23,s31,00:08:27:17,00:08:30:59,3.42,00:08:28:00,492 493 602 629,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,3,0,1280x720
2442,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=511,116,s31,00:08:30:59,00:08:33:59,3,00:08:32:00,244 463 449 691,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,3,0,1280x720
2443,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=518,24,s31,00:08:37:93,00:08:40:93,3,00:08:40:00,560 540 620 615,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
2444,https://www.youtube.com/watch?v=ftP-phh8Pqc&t=521,117,s31,00:08:40:93,00:08:44:19,3.26,00:08:43:00,490 551 545 616,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
